longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.42,33.96,44.0,61.33971291866029,10.334928229665072,494.0,23.636363636363637,5.618,3.659,INLAND
-118.43,33.96,38.0,67.73006134969324,13.251533742331286,415.0,25.460122699386503,6.1985,4.22,INLAND
-118.43,33.96,13.0,52.3943661971831,9.71830985915493,800.0,22.535211267605636,5.8864,5.00001,INLAND
-118.44,33.96,33.0,62.617449664429536,10.984340044742728,978.0,21.879194630872483,5.6435,5.00001,INLAND
-118.43,33.96,20.0,74.84251968503938,10.62992125984252,704.0,27.716535433070867,8.7819,5.00001,INLAND
-118.43,33.97,16.0,175.0,17.5,17.0,42.5,7.7197,5.00001,INLAND
-118.42,33.96,24.0,75.87219343696027,16.683937823834196,1257.0,21.709844559585495,5.0714,3.561,INLAND
-118.43,33.96,16.0,41.421418636995824,11.082058414464536,6270.0,17.440890125173855,5.1064,2.832,INLAND
-118.4,33.97,35.0,53.08139534883721,9.36046511627907,451.0,26.220930232558143,5.6169,4.112,INLAND
-118.4,33.98,39.0,61.02564102564102,10.085470085470085,314.0,26.837606837606835,5.9856,4.321,INLAND
-118.4,33.98,36.0,57.278911564625844,10.249433106575964,996.0,22.58503401360544,5.611,4.566,INLAND
-118.4,33.97,38.0,60.5,9.666666666666666,502.0,27.888888888888886,7.5953,4.348,INLAND
-118.4,33.97,37.0,56.36363636363637,10.24793388429752,494.0,20.41322314049587,4.6364,4.563,INLAND
-118.4,33.97,44.0,61.27982646420825,9.82646420824295,1221.0,26.485900216919738,5.9544,3.772,INLAND
-118.4,33.96,43.0,59.07090464547677,11.100244498777505,1028.0,25.13447432762836,5.6732,3.307,INLAND
-118.37,33.97,41.0,52.67241379310345,10.201149425287356,847.0,24.339080459770116,5.726,2.878,INLAND
-118.38,33.97,42.0,57.02453987730061,10.337423312883436,813.0,24.938650306748468,6.019,2.945,INLAND
-118.38,33.96,44.0,53.22222222222222,10.177777777777777,1287.0,28.599999999999998,4.6923,2.99,INLAND
-118.38,33.95,35.0,35.42391304347826,10.51086956521739,2003.0,21.771739130434785,3.2708,4.0,INLAND
-118.38,33.95,29.0,34.81835564053537,11.24282982791587,1397.0,26.711281070745695,2.5833,1.875,INLAND
-118.37,33.95,5.0,44.4125159642401,13.167305236270755,3591.0,22.93103448275862,3.111,2.476,INLAND
-118.4,33.96,44.0,49.91228070175438,10.0,497.0,21.798245614035086,4.1852,3.033,INLAND
-118.41,33.96,15.0,30.072992700729927,9.343065693430656,310.0,22.627737226277375,3.9792,2.667,INLAND
-118.41,33.96,32.0,47.027027027027025,9.864864864864865,567.0,25.54054054054054,4.1471,2.844,INLAND
-118.41,33.94,45.0,52.661498708010335,10.180878552971578,1086.0,28.06201550387597,4.7375,2.896,INLAND
-118.45,33.96,24.0,48.466353677621285,12.378716744913929,1075.0,16.823161189358373,5.723,5.00001,INLAND
-118.45,33.96,36.0,52.46628131021194,10.539499036608863,1090.0,21.001926782273603,6.3267,5.00001,INLAND
-118.44,33.95,37.0,63.48623853211009,10.152905198776757,771.0,23.577981651376145,6.2551,5.00001,INLAND
-118.28,33.92,37.0,49.32773109243698,11.45658263305322,1309.0,36.666666666666664,2.1875,1.759,INLAND
-118.28,33.91,41.0,38.27160493827161,8.209876543209877,642.0,39.629629629629626,2.6546,1.596,INLAND
-118.29,33.9,42.0,36.58045977011494,8.879310344827587,1203.0,34.56896551724138,4.4636,1.62,INLAND
-118.29,33.91,41.0,52.659574468085104,11.319148936170214,1416.0,30.127659574468083,3.8372,1.564,INLAND
-118.29,33.91,31.0,34.14839797639123,10.42158516020236,2231.0,37.622259696458684,2.4741,1.512,INLAND
-118.29,33.92,23.0,49.56435643564356,10.534653465346535,1735.0,34.35643564356435,2.7368,1.628,INLAND
-118.28,33.88,19.0,46.66666666666667,11.421319796954315,2047.0,34.63620981387479,2.6618,1.797,INLAND
-118.29,33.88,32.0,43.69318181818181,9.337121212121213,1754.0,33.21969696969697,4.317,2.328,INLAND
-118.29,33.88,27.0,37.99270072992701,11.167883211678832,2009.0,36.660583941605836,2.9063,1.841,INLAND
-118.29,33.89,35.0,46.755407653910154,10.21630615640599,1578.0,26.256239600665555,3.59,2.006,INLAND
-118.29,33.87,32.0,53.62776025236593,10.725552050473187,864.0,27.255520504731862,4.381,2.387,INLAND
-118.3,33.86,35.0,54.63414634146342,9.89159891598916,1083.0,29.34959349593496,5.1727,2.302,INLAND
-118.3,33.86,35.0,49.05844155844156,8.896103896103897,853.0,27.6948051948052,4.9792,2.513,INLAND
-118.29,33.85,10.0,36.89655172413793,11.140583554376658,1378.0,36.55172413793104,1.9049,2.222,INLAND
-118.31,33.84,5.0,44.82367758186398,10.944584382871536,2965.0,37.34256926952141,2.6491,2.167,INLAND
-118.3,33.84,36.0,57.12,10.72,825.0,33.0,4.7222,2.396,INLAND
-118.3,33.84,37.0,48.666666666666664,8.862745098039216,621.0,24.352941176470587,4.9196,2.324,INLAND
-118.3,33.85,38.0,30.75,9.0,142.0,35.5,2.3942,2.0,INLAND
-118.3,33.83,31.0,43.57605177993528,10.6957928802589,1598.0,25.857605177993527,3.1851,2.402,INLAND
-118.3,33.83,33.0,41.089258698941,9.984871406959153,1807.0,27.337367624810895,3.5473,2.263,INLAND
-118.31,33.83,27.0,39.61485557083906,11.031636863823934,2083.0,28.651994497936727,2.9619,2.234,INLAND
-118.3,33.82,35.0,45.98159509202454,10.429447852760736,1141.0,35.0,2.6136,2.136,INLAND
-118.3,33.82,26.0,41.10671936758894,11.067193675889328,2096.0,41.42292490118577,2.8106,1.844,INLAND
-118.3,33.82,25.0,36.62534435261708,10.537190082644628,2629.0,36.21212121212121,2.6368,1.759,INLAND
-118.3,33.81,17.0,53.410404624277454,10.289017341040463,3008.0,28.978805394990367,5.322,2.827,INLAND
-118.3,33.8,27.0,53.75722543352601,9.884393063583815,1498.0,28.863198458574182,5.3106,2.683,INLAND
-118.31,33.8,30.0,43.97727272727273,10.752840909090908,2048.0,29.090909090909093,3.125,2.333,INLAND
-118.3,33.79,35.0,40.95307917888563,10.058651026392962,2255.0,33.064516129032256,3.0057,2.353,INLAND
-118.3,33.79,9.0,37.19251336898396,11.818181818181818,1790.0,23.93048128342246,2.9154,2.033,INLAND
-118.3,33.79,13.0,40.55681818181818,10.5,2159.0,24.53409090909091,3.163,2.242,INLAND
-118.3,33.78,35.0,49.556840077071286,9.710982658959537,1172.0,22.581888246628132,4.6207,3.041,INLAND
-118.26,33.8,41.0,43.94736842105263,10.548245614035087,1658.0,36.359649122807014,3.1779,1.711,INLAND
-118.25,33.8,36.0,42.85353535353536,9.94949494949495,1274.0,32.17171717171717,3.35,1.631,INLAND
-118.26,33.79,30.0,60.04651162790697,10.69767441860465,835.0,38.837209302325576,5.5,1.815,INLAND
-118.25,33.79,32.0,32.567567567567565,9.18918918918919,1799.0,48.62162162162163,2.375,1.28,INLAND
-118.24,33.8,28.0,44.47552447552447,11.818181818181818,788.0,55.10489510489511,3.6161,1.313,INLAND
-118.23,33.8,26.0,21.339285714285715,12.053571428571427,165.0,14.732142857142858,1.3333,1.875,INLAND
-118.27,33.8,38.0,45.32915360501568,10.25078369905956,980.0,30.721003134796238,3.35,1.777,INLAND
-118.27,33.79,36.0,42.08728652751424,10.64516129032258,1789.0,33.94686907020873,3.1613,1.823,INLAND
-118.27,33.79,39.0,42.740112994350284,10.310734463276836,1227.0,34.66101694915254,3.3929,1.846,INLAND
-118.28,33.8,38.0,43.910447761194035,9.82089552238806,1207.0,36.02985074626866,4.0,1.655,INLAND
-118.28,33.79,28.0,48.714652956298195,10.796915167095115,1422.0,36.55526992287918,4.3816,1.913,INLAND
-118.28,33.79,36.0,43.71428571428571,10.065934065934066,1668.0,36.65934065934066,3.3009,1.68,INLAND
-118.28,33.78,20.0,40.017921146953405,10.591397849462364,1915.0,34.318996415770606,3.2011,1.691,INLAND
-118.29,33.79,10.0,39.11392405063291,10.717299578059071,2855.0,30.11603375527426,2.0,1.654,INLAND
-118.29,33.79,16.0,37.48995983935743,11.465863453815262,951.0,19.096385542168676,3.3427,1.542,INLAND
-118.3,33.79,21.0,38.97810218978102,10.32846715328467,1180.0,43.065693430656935,2.5,1.575,INLAND
-118.3,33.8,8.0,28.156565656565657,10.404040404040405,1472.0,37.17171717171717,3.1392,1.462,INLAND
-118.27,33.79,31.0,45.14705882352941,10.852941176470587,1291.0,37.970588235294116,2.9375,1.74,INLAND
-118.26,33.78,27.0,36.19047619047619,10.627705627705629,1723.0,37.294372294372295,2.0458,1.745,INLAND
-118.27,33.79,26.0,34.85950413223141,10.760330578512395,2120.0,35.04132231404959,2.1447,1.587,INLAND
-118.27,33.79,39.0,38.61035422343324,9.782016348773842,1450.0,39.509536784741144,2.8462,1.72,INLAND
-118.25,33.79,34.0,35.5,9.763157894736842,1716.0,45.15789473684211,2.7143,1.381,INLAND
-118.25,33.79,38.0,40.80188679245283,10.849056603773587,1724.0,40.66037735849057,2.7308,1.504,INLAND
-118.25,33.79,39.0,32.919463087248324,9.59731543624161,1183.0,39.69798657718121,1.9208,1.398,INLAND
-118.26,33.78,21.0,33.558282208588956,10.828220858895705,2265.0,34.73926380368098,1.9923,1.647,INLAND
-118.26,33.79,42.0,48.21576763485477,10.95435684647303,1044.0,43.31950207468879,3.5488,2.056,INLAND
-118.23,33.78,20.0,25.652173913043477,10.434782608695652,69.0,30.0,2.5588,3.5,INLAND
-118.26,33.78,35.0,32.01550387596899,12.222222222222223,1524.0,39.37984496124031,2.0956,1.547,INLAND
-118.25,33.78,32.0,22.25563909774436,10.451127819548873,511.0,38.421052631578945,1.4444,1.821,INLAND
-118.24,33.78,24.0,35.4320987654321,10.679012345679013,784.0,48.39506172839506,2.25,1.523,INLAND
-118.26,33.78,36.0,31.661849710982658,10.679190751445088,2931.0,42.35549132947977,2.1311,1.631,INLAND
-118.26,33.77,36.0,40.45662100456621,11.552511415525116,809.0,36.94063926940639,2.4545,1.642,INLAND
-118.27,33.77,26.0,38.18487394957983,11.663865546218489,2567.0,43.14285714285714,1.9964,1.506,INLAND
-118.27,33.78,21.0,30.216216216216214,10.576576576576578,4426.0,39.873873873873876,2.5262,1.673,INLAND
-118.28,33.78,37.0,41.36518771331058,10.375426621160408,1076.0,36.72354948805461,3.2115,1.601,INLAND
-118.27,33.77,39.0,36.21338912133891,10.146443514644352,2115.0,44.24686192468619,1.5369,1.413,INLAND
-118.27,33.76,46.0,31.428571428571427,15.714285714285714,32.0,45.71428571428571,3.125,1.125,INLAND
-118.3,33.77,18.0,49.687906371911566,10.33810143042913,2831.0,36.814044213263976,2.9571,3.462,INLAND
-118.3,33.76,18.0,57.70011947431303,10.250896057347669,4336.0,25.902031063321385,5.7764,2.905,INLAND
-118.28,33.77,47.0,47.23076923076923,10.615384615384615,374.0,57.53846153846154,2.9063,1.469,INLAND
-118.28,33.75,41.0,35.36585365853659,10.32520325203252,1384.0,37.50677506775068,2.45,1.868,INLAND
-118.28,33.75,18.0,20.904255319148938,10.053191489361701,429.0,22.819148936170212,1.8393,1.875,INLAND
-118.28,33.74,40.0,34.81113320079523,10.178926441351887,1939.0,38.54870775347913,1.5394,2.0,INLAND
-118.28,33.75,21.0,37.80185758513932,11.130030959752322,1916.0,29.659442724458206,1.2276,2.083,INLAND
-118.28,33.74,16.0,34.2,10.84,486.0,19.439999999999998,0.7591,3.5,INLAND
-118.3,33.75,19.0,56.36363636363637,10.526315789473683,1291.0,30.88516746411483,4.2308,4.161,INLAND
-118.3,33.76,6.0,49.73083197389886,10.358890701468189,2678.0,21.843393148450243,5.1269,2.852,INLAND
-118.3,33.75,42.0,59.325153374233125,10.736196319018404,481.0,29.50920245398773,5.6611,2.656,INLAND
-118.3,33.75,48.0,51.526315789473685,10.157894736842106,1098.0,28.89473684210526,4.625,2.734,INLAND
-118.3,33.74,47.0,53.82566585956417,9.927360774818402,1163.0,28.159806295399513,4.4671,2.708,INLAND
-118.31,33.74,36.0,53.91684901531729,10.328227571115974,1111.0,24.310722100656456,4.5074,3.5,INLAND
-118.31,33.74,22.0,53.92513368983957,10.417112299465241,2260.0,24.171122994652407,4.3472,3.512,INLAND
-118.29,33.75,27.0,42.74611398963731,11.476683937823836,1359.0,35.20725388601036,2.5795,1.924,INLAND
-118.3,33.75,23.0,37.20532319391635,9.828897338403042,1454.0,27.642585551330797,3.5056,2.031,INLAND
-118.29,33.75,37.0,46.28070175438596,10.24561403508772,766.0,26.87719298245614,2.7031,2.189,INLAND
-118.29,33.74,29.0,38.53846153846154,10.538461538461538,1368.0,35.07692307692308,2.1473,1.953,INLAND
-118.29,33.74,52.0,36.040100250626566,11.829573934837093,1018.0,25.513784461152884,2.2188,3.067,INLAND
-118.29,33.74,41.0,40.17441860465116,10.49418604651163,905.0,26.308139534883722,2.75,2.383,INLAND
-118.29,33.74,30.0,39.058380414312616,10.037664783427495,1311.0,24.689265536723163,2.0329,2.258,INLAND
-118.29,33.73,43.0,38.14814814814815,10.679012345679013,1151.0,23.683127572016463,2.5759,2.25,INLAND
-118.29,33.73,21.0,37.083333333333336,10.580357142857142,1699.0,25.282738095238095,2.1382,2.423,INLAND
-118.29,33.73,30.0,43.48159509202454,10.904907975460123,1669.0,25.598159509202457,3.3616,2.685,INLAND
-118.3,33.73,42.0,42.95285359801489,10.794044665012407,866.0,21.488833746898266,2.7451,2.554,INLAND
-118.3,33.74,23.0,38.151364764267996,10.66997518610422,1584.0,19.65260545905707,2.9386,2.605,INLAND
-118.31,33.73,36.0,56.372549019607845,9.640522875816993,799.0,26.11111111111111,5.0874,3.685,INLAND
-118.31,33.73,52.0,59.04255319148936,9.929078014184396,656.0,23.262411347517727,5.249,3.519,INLAND
-118.3,33.74,20.0,43.31683168316832,11.105610561056105,1184.0,19.53795379537954,3.9167,2.852,INLAND
-118.3,33.73,47.0,50.92857142857142,10.767857142857142,1130.0,20.178571428571427,4.194,2.939,INLAND
-118.31,33.73,52.0,55.78512396694215,9.944903581267218,957.0,26.363636363636363,4.2059,3.5,INLAND
-118.28,33.74,44.0,34.378478664192954,10.315398886827458,2090.0,38.775510204081634,1.8584,2.481,INLAND
-118.28,33.73,39.0,35.305291723202174,10.881953867028493,2178.0,29.55223880597015,2.0469,2.345,INLAND
-118.28,33.73,52.0,40.40697674418604,11.395348837209303,1767.0,34.24418604651163,2.1935,2.432,INLAND
-118.28,33.73,45.0,40.39697542533081,10.56710775047259,1550.0,29.300567107750474,1.9167,2.272,INLAND
-118.29,33.73,30.0,40.99870298313878,10.544747081712062,1865.0,24.189364461738002,2.7139,2.317,INLAND
-118.29,33.72,25.0,46.14953271028037,10.91588785046729,1253.0,23.42056074766355,3.1932,2.575,INLAND
-118.3,33.72,28.0,44.4873949579832,11.058823529411764,1459.0,24.521008403361346,3.4474,2.534,INLAND
-118.3,33.72,28.0,45.30685920577618,10.52346570397112,1388.0,25.054151624548737,3.3397,2.678,INLAND
-118.3,33.73,40.0,43.91156462585034,10.306122448979592,1304.0,22.17687074829932,3.5694,2.764,INLAND
-118.31,33.73,52.0,57.01388888888889,9.965277777777779,692.0,24.02777777777778,4.1812,3.215,INLAND
-118.31,33.72,26.0,59.06318082788671,11.067538126361656,1372.0,29.891067538126364,4.1451,3.267,INLAND
-118.33,33.69,41.0,57.967914438502675,9.545454545454547,1171.0,31.310160427807485,4.7216,3.119,INLAND
-118.31,33.73,33.0,58.376288659793815,9.43298969072165,986.0,25.412371134020617,5.4533,4.098,INLAND
-118.32,33.73,25.0,69.11949685534591,10.566037735849056,407.0,25.59748427672956,7.6886,5.00001,INLAND
-118.33,33.72,25.0,60.51808406647116,10.566959921798631,2297.0,22.453567937438905,6.4246,4.467,INLAND
-118.29,33.71,36.0,44.97847919655668,10.703012912482066,1815.0,26.040172166427546,3.7596,3.0,INLAND
-118.31,33.67,42.0,53.595041322314046,10.165289256198346,611.0,25.247933884297524,5.3074,4.019,INLAND
-118.3,33.72,35.0,63.26530612244898,10.136054421768709,1167.0,26.462585034013607,6.2028,3.615,INLAND
-118.29,33.71,40.0,39.519230769230774,11.322115384615385,780.0,18.75,3.1071,4.643,INLAND
-118.29,33.71,40.0,46.91747572815534,11.529126213592233,902.0,21.893203883495147,4.25,3.328,INLAND
-118.29,33.71,31.0,44.37598736176935,10.52132701421801,1316.0,20.78988941548183,4.5606,3.038,INLAND
-118.29,33.72,39.0,52.18503937007874,11.614173228346456,1103.0,21.712598425196852,3.274,2.543,INLAND
-118.29,33.72,21.0,37.156398104265406,10.710900473933648,801.0,18.981042654028435,3.5109,2.25,INLAND
-118.28,33.68,8.0,55.725490196078425,10.235294117647058,1624.0,31.843137254901958,3.7282,2.875,INLAND
-118.23,34.24,31.0,67.43006993006993,10.611888111888113,1695.0,29.632867132867133,7.642,3.964,INLAND
-118.23,34.23,34.0,65.66298342541437,10.0,1055.0,29.14364640883978,6.0,3.671,INLAND
-118.24,34.24,31.0,65.34632034632034,10.151515151515152,1349.0,29.1991341991342,7.1463,3.941,INLAND
-118.24,34.24,31.0,64.50084602368867,10.067681895093063,1645.0,27.834179357022,7.585,3.801,INLAND
-118.23,34.22,36.0,52.71889400921659,10.115207373271888,1079.0,24.861751152073733,4.5486,3.61,INLAND
-118.24,34.23,41.0,60.891719745222936,9.80891719745223,896.0,28.535031847133755,5.3473,3.527,INLAND
-118.24,34.23,43.0,51.00961538461539,10.0,514.0,24.711538461538463,6.01,2.542,INLAND
-118.24,34.23,42.0,58.37121212121212,10.606060606060606,753.0,28.52272727272727,5.1028,2.921,INLAND
-118.25,34.23,35.0,52.76951672862453,11.003717472118959,1413.0,26.2639405204461,4.1667,2.712,INLAND
-118.25,34.25,34.0,65.625,10.791666666666666,1392.0,29.0,4.9355,3.369,INLAND
-118.25,34.23,34.0,53.32599118942731,10.462555066079295,1232.0,27.136563876651984,4.6852,2.962,INLAND
-118.26,34.24,35.0,53.48432055749129,9.860627177700348,816.0,28.43205574912892,6.1873,3.121,INLAND
-118.26,34.24,35.0,61.02564102564102,10.256410256410255,788.0,28.864468864468865,6.6277,3.444,INLAND
-118.26,34.24,35.0,61.206896551724135,10.295566502463053,1226.0,30.19704433497537,5.7083,3.295,INLAND
-118.26,34.24,42.0,44.5,8.95,555.0,27.75,4.4821,2.719,INLAND
-118.25,34.23,41.0,43.11546840958606,10.806100217864925,1157.0,25.20697167755991,4.4083,2.177,INLAND
-118.25,34.22,30.0,54.986666666666665,10.56,1089.0,29.04,5.5362,3.012,INLAND
-118.25,34.23,37.0,52.81081081081081,9.945945945945947,967.0,26.135135135135137,5.0862,2.613,INLAND
-118.26,34.23,43.0,47.28476821192053,10.76158940397351,836.0,27.68211920529801,4.5759,2.092,INLAND
-118.26,34.23,38.0,56.769230769230774,9.948717948717949,518.0,26.564102564102562,7.5582,2.637,INLAND
-118.26,34.23,33.0,59.966777408637874,10.066445182724253,838.0,27.84053156146179,5.4306,3.266,INLAND
-118.22,34.21,29.0,55.037974683544306,10.58227848101266,1030.0,26.075949367088608,3.5707,3.417,INLAND
-118.23,34.21,36.0,45.47945205479452,10.943683409436835,1357.0,20.654490106544902,3.5174,2.68,INLAND
-118.23,34.21,29.0,45.49295774647887,10.704225352112676,1217.0,21.426056338028168,3.3287,2.734,INLAND
-118.23,34.21,32.0,38.526315789473685,10.68421052631579,693.0,18.236842105263158,2.5463,2.0,INLAND
-118.23,34.21,38.0,36.24352331606217,10.103626943005182,859.0,22.25388601036269,3.4148,2.348,INLAND
-118.24,34.22,41.0,51.051546391752574,10.43298969072165,1271.0,26.20618556701031,3.4531,2.639,INLAND
-118.24,34.22,34.0,46.41509433962264,10.943396226415095,926.0,24.95956873315364,4.1523,2.52,INLAND
-118.25,34.22,34.0,46.30996309963099,9.870848708487085,1516.0,27.970479704797047,3.8068,2.67,INLAND
-118.23,34.21,50.0,68.66666666666666,10.444444444444445,121.0,26.888888888888893,6.213,2.85,INLAND
-118.23,34.2,51.0,50.067796610169495,9.491525423728813,750.0,25.423728813559322,5.3925,3.179,INLAND
-118.23,34.2,48.0,49.763513513513516,9.932432432432432,807.0,27.263513513513512,3.399,3.063,INLAND
-118.24,34.2,41.0,45.42857142857143,9.934065934065934,1282.0,28.17582417582418,5.5756,3.099,INLAND
-118.24,34.21,32.0,46.04342581423402,10.6875753920386,1888.0,22.774427020506636,3.5777,2.456,INLAND
-118.24,34.22,36.0,53.34042553191489,11.0,1232.0,26.212765957446805,5.529,2.413,INLAND
-118.27,34.22,34.0,71.35652173913043,10.31304347826087,3141.0,27.313043478260866,7.2812,4.622,INLAND
-118.23,34.18,47.0,59.774193548387096,11.129032258064516,757.0,24.419354838709676,3.6875,4.22,INLAND
-118.23,34.18,43.0,61.88405797101449,10.144927536231885,768.0,27.82608695652174,6.207,4.574,INLAND
-118.23,34.18,45.0,68.79056047197639,10.117994100294984,943.0,27.81710914454277,8.1132,4.466,INLAND
-118.26,34.18,32.0,72.16658403569657,10.29747149231532,5459.0,27.064947942488846,8.1657,5.00001,INLAND
-118.22,34.19,36.0,45.666666666666664,9.714285714285714,446.0,21.238095238095237,3.215,3.313,INLAND
-118.22,34.19,31.0,53.09255079006772,10.383747178329571,1895.0,21.388261851015802,4.9297,4.0,INLAND
-118.22,34.19,36.0,49.55375253549696,9.979716024340771,1115.0,22.616632860040568,3.9777,4.098,INLAND
-118.21,34.18,14.0,84.0251572327044,10.534591194968554,1113.0,35.0,12.1579,5.00001,INLAND
-118.23,34.17,37.0,48.28175026680896,10.725720384204909,2099.0,22.40128068303095,3.5781,3.667,INLAND
-118.21,34.17,24.0,72.92020373514431,10.449915110356535,3401.0,28.870967741935484,8.1325,4.727,INLAND
-118.21,34.16,25.0,57.866666666666674,9.866666666666667,199.0,26.53333333333333,5.9199,4.205,INLAND
-118.19,34.16,49.0,67.21804511278195,10.037593984962406,735.0,27.63157894736842,6.6009,3.757,INLAND
-118.2,34.16,31.0,64.38515081206496,10.220417633410673,2465.0,28.59628770301624,6.8317,4.461,INLAND
-118.23,34.16,31.0,56.76416819012797,10.639853747714806,1359.0,24.844606946983546,5.1718,4.291,INLAND
-118.23,34.15,26.0,34.1407867494824,10.80745341614907,1332.0,27.577639751552795,3.1004,2.571,INLAND
-118.23,34.15,40.0,57.09677419354839,9.946236559139784,998.0,26.827956989247312,5.3369,3.704,INLAND
-118.24,34.16,40.0,46.684981684981686,10.824175824175823,1156.0,21.17216117216117,3.3333,3.743,INLAND
-118.24,34.16,52.0,79.81751824817519,10.364963503649635,733.0,26.751824817518248,9.5823,4.062,INLAND
-118.24,34.16,52.0,66.57342657342657,10.384615384615385,797.0,27.867132867132867,6.6603,3.804,INLAND
-118.25,34.16,52.0,66.7654986522911,10.377358490566039,993.0,26.765498652291107,4.9135,3.681,INLAND
-118.25,34.17,52.0,55.70909090909091,10.618181818181817,631.0,22.945454545454545,5.1242,3.729,INLAND
-118.25,34.16,24.0,37.42523705324581,10.474106491611963,2690.0,19.62071480671043,2.5668,2.8,INLAND
-118.26,34.17,20.0,44.49513836948392,10.598354525056095,2593.0,19.394166043380704,3.8576,3.186,INLAND
-118.26,34.16,17.0,44.86280487804878,11.722560975609756,1312.0,20.0,3.1484,1.875,INLAND
-118.26,34.16,19.0,35.99260172626387,10.567200986436498,1866.0,23.008631319358813,3.1733,2.063,INLAND
-118.26,34.16,20.0,39.160919540229884,10.172413793103448,1883.0,21.64367816091954,3.7321,3.511,INLAND
-118.27,34.17,48.0,57.992565055762086,10.408921933085502,825.0,30.66914498141264,5.5118,3.547,INLAND
-118.27,34.16,15.0,42.85957446808511,11.05531914893617,3164.0,26.927659574468088,2.9148,2.387,INLAND
-118.27,34.16,45.0,53.43839541547278,10.315186246418337,973.0,27.879656160458453,3.6587,3.212,INLAND
-118.28,34.17,52.0,53.0,9.840909090909092,1135.0,25.795454545454547,5.5658,3.312,INLAND
-118.27,34.17,52.0,61.65644171779142,8.773006134969325,908.0,27.852760736196316,6.9135,3.74,INLAND
-118.27,34.17,52.0,77.26351351351352,9.966216216216216,829.0,28.006756756756758,7.8383,5.00001,INLAND
-118.27,34.18,52.0,76.04010025062657,10.17543859649123,1158.0,29.022556390977442,6.2976,4.984,INLAND
-118.28,34.18,47.0,70.31347962382445,10.626959247648903,911.0,28.557993730407524,7.4046,4.468,INLAND
-118.28,34.18,52.0,62.10023866348449,9.976133651551311,1137.0,27.136038186157517,5.3185,3.58,INLAND
-118.29,34.18,52.0,63.82470119521912,10.557768924302788,667.0,26.573705179282868,5.049,3.235,INLAND
-118.28,34.18,50.0,71.03559870550161,10.873786407766989,878.0,28.41423948220065,6.884,3.656,INLAND
-118.28,34.17,22.0,42.35294117647059,10.349761526232115,1553.0,24.689984101748806,3.6354,2.563,INLAND
-118.29,34.17,17.0,38.79154078549849,10.735146022155087,2986.0,30.070493454179257,2.3482,2.554,INLAND
-118.29,34.17,52.0,55.69131832797428,9.807073954983922,875.0,28.135048231511256,4.325,2.926,INLAND
-118.29,34.18,10.0,43.48530901722391,10.89159067882472,2719.0,27.54812563323202,3.6974,2.866,INLAND
-118.29,34.16,31.0,38.01204819277109,10.180722891566266,1019.0,30.69277108433735,3.7083,2.419,INLAND
-118.29,34.16,42.0,38.598130841121495,10.0,349.0,32.61682242990654,4.3438,1.898,INLAND
-118.29,34.17,12.0,36.62847790507365,11.1620294599018,1882.0,30.801963993453356,2.9,2.083,INLAND
-118.3,34.17,17.0,36.17726051924799,10.465532676812892,3309.0,29.62399283795882,2.6016,2.224,INLAND
-118.3,34.17,30.0,30.0,8.75,74.0,46.25,5.0056,1.625,INLAND
-118.29,34.16,35.0,39.40438871473354,9.968652037617554,764.0,23.94984326018809,3.2083,2.38,INLAND
-118.3,34.16,40.0,42.80821917808219,10.502283105022832,869.0,19.84018264840183,3.2321,2.436,INLAND
-118.3,34.16,35.0,39.230769230769226,10.671550671550671,2401.0,29.316239316239315,2.8342,2.568,INLAND
-118.27,34.16,47.0,42.115942028985515,10.318840579710145,787.0,22.81159420289855,3.0114,2.555,INLAND
-118.27,34.15,22.0,40.37433155080214,11.354723707664885,1684.0,30.01782531194296,2.6729,2.171,INLAND
-118.27,34.15,25.0,40.67385444743935,10.862533692722371,2205.0,29.716981132075475,3.0199,2.202,INLAND
-118.27,34.15,14.0,32.843691148775896,10.094161958568739,1494.0,28.135593220338983,3.2171,2.308,INLAND
-118.27,34.16,52.0,46.36871508379889,10.223463687150838,479.0,26.75977653631285,3.1397,2.537,INLAND
-118.27,34.16,48.0,50.03846153846154,9.73076923076923,637.0,24.5,4.3438,2.527,INLAND
-118.28,34.16,49.0,49.39716312056738,10.28368794326241,605.0,21.45390070921986,2.9491,2.574,INLAND
-118.26,34.16,18.0,34.003831417624525,10.057471264367816,950.0,18.199233716475096,3.5417,1.771,INLAND
-118.26,34.15,14.0,34.5422943221321,10.359212050984937,1941.0,22.491309385863268,3.0,1.786,INLAND
-118.26,34.15,6.0,39.479905437352244,11.170212765957446,2315.0,27.364066193853425,2.8884,2.523,INLAND
-118.26,34.15,18.0,36.75555555555555,11.200000000000001,1763.0,26.11851851851852,2.8088,2.475,INLAND
-118.24,34.16,52.0,53.125,10.125,493.0,30.8125,6.9408,2.988,INLAND
-118.24,34.15,20.0,45.04118616144975,10.840197693574957,1562.0,25.7331136738056,3.3906,2.841,INLAND
-118.24,34.15,45.0,46.958174904942965,10.304182509505704,499.0,18.97338403041825,3.1435,2.826,INLAND
-118.25,34.15,15.0,41.70786516853933,11.292134831460674,1888.0,21.213483146067418,3.6875,2.096,INLAND
-118.25,34.16,14.0,40.88397790055248,10.441988950276244,1681.0,18.574585635359114,3.9054,2.0,INLAND
-118.24,34.15,17.0,33.55781448538755,10.196950444726811,4116.0,26.149936467598476,3.052,2.098,INLAND
